tag,词性,oldtag2count,oldexttag2count,newtag2cout,newtitleexttag2count,newdescexttag2count,classifer,entropy,entropyv2,remove
清除逾期还款记录,清除/v(动词) 逾期/v(动词) 还款/v(动词) 记录/v(动词),66,5,NULL,NULL,NULL,0.045284511,NULL,NULL,1
麦兜,麦兜/n(名词),433,2539,266,317,100,NULL,5.53022910208116,4.71826560192919,0
北京赛车,北京/ns(地名) 赛车/n(名词),2549,3996,808,636,730,NULL,4.97120920934549,4.1150200048355,1
查询通话记录,查询/v(动词) 通话/v(动词) 记录/v(动词),261,48,NULL,NULL,NULL,0.106670338,NULL,NULL,1
瘦身方法,瘦身/v(动词) 方法/n(名词),57,219,96,8,111,0.032994668,1.47507631105469,1.47507631105469,1
白癜风,白癜风/n(名词),1062,1842,450,422,800,NULL,4.78618373123585,4.12642407403827,0
天猫亏钱促销,天猫/n(名词) 亏/v(动词) 钱/n(名词) 促销/vn(其他),65,65,4,4,4,0.076470112,1.74786809746676,0,1
双眼皮整形,双眼皮/n(名词) 整形/vn(其他),210,588,37,61,106,0.015260926,3.42693306009562,3.55155454230004,0
国家公务员,国家/n(名词) 公务员/n(名词),174,266,745,155,378,0.062068716,3.48515481384768,2.83128866649928,0
新生儿,新生儿/n(名词),129,643,377,202,363,0.048806652,4.79150758346189,3.73852807157259,1
11选5计划,11/m(数词) 选/v(动词) 5/m(数词) 计划/n(名词),478,216,45,1,22,NULL,0.693147180559945,0,1
汪星人,汪星人/n(名词),192,1225,433,335,215,0.164567484,5.12029558589805,3.93758338427487,0
体育学,体育/n(名词) 学/v(动词),50,406,4,8,12,0.064736482,2.98296502921777,1.67698777432242,1
全民奇迹,全民/n(名词) 奇迹/n(名词),192,1476,450,647,348,0.070258197,4.94244603772084,3.81221665737184,0
问作业,问作业/n(名词),205,5602,93,216,1187,0.164567484,3.71183806072615,3.00476703520796,0
小卡,小卡/n(名词),161,662,16,125,160,0.065423139,4.8798980378496,3.93075787730372,0
重庆时时彩群,重庆/ns(地名) 时时/d(副词) 彩/Ng(其他) 群/Ng(其他),72,110,27,10,8,0.049186704,1.09861228866811,0,1
高冷,高冷/n(名词),481,11424,349,1079,1686,NULL,5.96092995467823,4.89647844210532,0
法庭,法庭/n(名词),535,1997,75,107,106,NULL,4.72316399880394,2.70605335616824,0
网红培训,网红/n(名词) 培训/vn(其他),62,144,9,72,12,0.037303852,2.66614858695356,1.38629436111989,1
皇家,皇家/n(名词),180,30629,214,11155,2927,0.083868513,7.25444064080306,6.68548252943593,1
有为青年,有为/v(动词) 青年/n(名词),553,1797,415,170,367,NULL,4.87211929534124,3.69671910109248,0
淘宝客服,淘宝/n(名词) 客服/n(名词),802,1186,774,217,372,NULL,4.45524106800193,3.90064104137324,0
网页,网页/n(名词),292,6364,794,1278,3222,0.142706085,5.93753896702346,4.92993239647489,0
美食特产日用百货,美食/n(名词) 特产/n(名词) 日用百货/n(名词),52,NULL,77,NULL,NULL,0.007738361,NULL,NULL,1
王家卫,王家卫/nr(其他),549,40,339,3,5,NULL,2.16395565688206,0,1
怀孕验儿子,怀孕/v(动词) 验/v(动词) 儿子/n(名词),68,NULL,4,NULL,NULL,0.231615484,NULL,NULL,1
面包,面包/n(名词),283,6042,735,1136,1913,0.100787302,5.68249885704817,4.23876564091949,1
韩寒,韩寒/n(名词),972,1469,475,61,63,NULL,4.52306428530308,2.76319961039488,0
中餐,中餐/n(名词),6136,1105,2714,269,511,NULL,5.29111937366632,4.28641764505415,0
思想,思想/n(名词),227,22742,357,1055,9846,0.304645474,6.27452973545799,5.08908313165739,1
努力ing,努力/a(形容词) ing/nx(其他),154,108,68,7,15,0.481247788,2.72840754003429,1.09861228866811,1
亚冠联赛,亚冠/n(名词) 联赛/n(名词),327,25,384,6,2,0.074172065,0.636514168294813,0,1
时时彩定位胆,时时/d(副词) 彩/Ng(其他) 定位胆/n(名词),505,66,4,11,4,NULL,1.88915916375402,0.636514168294813,1
ican,ican/nx(其他),132,269,1,26,9,0.383173894,3.72258388617376,2.55750773907562,1
qq密码破解,qq/n(名词) 密码/n(名词) 破解/v(动词),1046,130,23,4,3,NULL,1.09861228866811,0,1
北京小吃,北京/ns(地名) 小吃/n(名词),51,18,5,9,11,0.039574568,2.83148024006797,2.07944154167984,1
选股交流,选股/n(名词) 交流/vn(其他),396,361,30,115,933,NULL,3.42400875664397,3.58377894981252,0
出逃,出逃/v(动词),465,149,576,24,23,NULL,3.13135851448056,1.90615474653985,0
济南恒大睿城,济南/ns(地名) 恒大/n(名词) 睿/Ag(其他) 城/n(名词),51,2,23,2,2,0.022286034,0.693147180559945,0,1
金德微交易返利群,金德微/nr(其他) 交易/v(动词) 返利/v(动词) 群/Ng(其他),156,16,8,1,NULL,0.109137347,0,0,1
起亚k3s,起亚/n(名词) k3s/nx(其他),705,347,20,7,5,NULL,2.13839724634772,1.79175946922805,1
舰队collection,舰队/n(名词) collection/nx(其他),333,134,1267,69,130,0.06347252,3.93451310113463,2.33937173438982,0
宾得,宾得/nz(其他专名),633,131,880,168,171,NULL,4.74629032620831,3.87657278841637,0
房价,房价/n(名词),5712,1767,7522,133,1111,NULL,4.88180131083637,4.34943140080656,0
nba滚球,nba/nx(其他) 滚球/n(名词),171,105,5,4,22,0.024831676,1.74786809746676,1.33217904021012,1
吴邪,吴邪/n(名词),179,511,498,68,178,0.164567484,4.58524920290056,2.93616209901658,0
lol英雄联盟,lol/nx(其他) 英雄/n(名词) 联盟/n(名词),244,3427,515,2295,834,0.106934829,5.46157768565883,4.96585893370291,0
雷克萨斯,雷克萨斯/nz(其他专名),320,733,202,209,305,0.015520023,4.63527305153537,4.04844323363161,0
蜜蜡直销,蜜蜡/n(名词) 直销/vn(其他),256,NULL,28,NULL,NULL,0.004055518,NULL,NULL,1
波浪理论,波浪/n(名词) 理论/n(名词),3593,261,4127,115,249,NULL,4.54551195697843,4.11573382308162,0
猪圈,猪圈/n(名词),83,16608,106,5314,434,0.240855496,5.65723957745764,5.36626631178115,1
捷豹f-pace,捷豹/n(名词) f-pace/nx(其他),127,5,9,9,5,0.028597379,2.55779386010773,1.66746193342929,1
徐克,徐克/nr(其他),413,63,280,5,7,NULL,2.77258872223978,2.07944154167984,1
温州信用贷款,温州/ns(地名) 信用/n(名词) 贷款/n(名词),635,3,4,3,1,NULL,1.09861228866811,0.693147180559945,1
图书音像,图书/n(名词) 音像/n(名词),3216,42,2715,15,22,NULL,2.9283537338039,2.48832774336859,0
足浴,足浴/n(名词),263,2141,512,1135,1263,0.100558438,5.4855908946395,4.69906008376156,0
测评,测评/v(动词),1492,4140,1576,593,689,NULL,5.84673298102925,4.87700721657918,1
量比,量比/n(名词),227,117,200,13,29,0.164567484,3.22479189695083,2.90831835739328,0
止回阀,止回阀/n(名词),87,82,76,5,156,0.129941468,2.27186851269656,1.38629436111989,1
suv,suv/nx(其他),368,1432,858,730,1166,0.024874854,5.48902731358847,4.74568654383391,0
环境检测标准,环境/n(名词) 检测/vn(其他) 标准/n(名词),50,NULL,NULL,NULL,NULL,0.093467119,NULL,NULL,1
低价,低价/n(名词),833,16253,1875,6133,15448,NULL,6.86034981997773,6.10620889469438,0
解闷,解闷/v(动词),315,4699,766,401,2290,0.446661603,4.44033050941644,4.19570534734925,1
摄影爱好者,摄影/v(动词) 爱好者/n(名词),230,4086,415,1410,4998,0.047459158,5.65885369724541,5.6942958067939,0
今借到,今借到/n(名词),218,658,624,574,594,0.164567484,4.08605902866797,2.72238722793114,1
停盘,停盘/n(名词),65,59,7,1,78,0.038858475,1.38629436111989,1.09861228866811,1
美术高考,美术/n(名词) 高考/vn(其他),167,690,321,295,388,0.01173904,4.59390374169757,4.05328445774954,0
模特私拍摄影,模特/n(名词) 私拍/n(名词) 摄影/vn(其他),105,88,1,4,6,0.013616829,1.79175946922805,1.09861228866811,1
欧亿娱乐,欧亿/n(名词) 娱乐/vn(其他),95,160,7,15,14,0.509780662,2.75166661693152,1.09861228866811,1
nba心水,nba/nx(其他) 心水/n(名词),153,NULL,NULL,NULL,NULL,0.139995798,NULL,NULL,1
育儿经验,育儿/vn(其他) 经验/n(名词),397,7447,332,84,7286,NULL,3.75058768474834,2.9781233386579,0
美拍,美拍/n(名词),246,1788,318,363,708,0.164567484,5.31842829850924,4.14480604134572,0
标致308,标致/n(名词) 308/m(数词),165,172,90,173,120,0.441627354,4.62729968209957,4.11639814568784,0
詹姆斯,詹姆斯/n(名词),216,1636,568,509,561,0.089415672,4.7555182988016,3.09583621792493,0
伦敦金,伦敦金/n(名词),625,836,847,159,449,NULL,3.98723767118273,3.70549821398028,0
商务司机,商务/n(名词) 司机/n(名词),51,11,17,5,24,0.056632714,2.13833305950803,1.74786809746676,1
口腔助理医师,口腔/n(名词) 助理/n(名词) 医师/n(名词),56,18,40,9,15,0.060228457,2.33837170480357,1.38629436111989,1
时时彩后三,时时/d(副词) 彩后/n(名词) 三/m(数词),50,151,51,17,98,0.554555563,2.73633905110507,1.38629436111989,1
耽美小说,耽美/n(名词) 小说/n(名词),246,784,877,1125,1675,0.029701904,4.76809801645485,3.27180664797875,0
奇瑞交流群,奇瑞/nz(其他专名) 交流/vn(其他) 群/Ng(其他),66,19,2,7,2,0.231133459,1.94591014905531,1.38629436111989,1
硕士生,硕士生/n(名词),63,488,6,45,77,0.058196349,3.90157574158289,2.99150146857535,1
淘抢购,淘抢购/n(名词),457,804,1012,364,985,NULL,4.79001558625945,3.60363880960214,0
林肯大陆,林肯/n(名词) 大陆/n(名词),164,4,8,5,4,0.047847675,2.19722457733622,1.6094379124341,1
ur-v,ur-v/nx(其他),113,4,13,9,5,0.383173894,2.91317250839448,2.41334063977977,1
茶苑游戏,茶苑/n(名词) 游戏/n(名词),56,27,88,9,44,0.009880173,1.58109375017182,1.15374194270109,1
乳胶漆,乳胶漆/n(名词),101,663,362,153,936,0.023398688,4.67838804722171,3.96014498774452,1
mmg,mmg/nx(其他),166,44,184,9,13,0.383173894,3.46785409635184,1.79175946922805,1
纯真,纯真/a(形容词),205,20184,103,918,2817,0.748657687,5.73011352947437,5.07287562044423,1
益盟操盘手,益盟/nz(其他专名) 操盘手/n(名词),734,375,967,101,329,NULL,3.57911115299393,3.36291679307117,0
天天炫舞,天天/nz(其他专名) 炫舞/n(名词),237,720,305,300,192,0.401192608,4.75751577147432,3.88465433579028,0
模特、司机,模特/n(名词) 、/w(标点) 司机/n(名词),109,NULL,246,NULL,NULL,0.13208444,NULL,NULL,1
海马俱乐部,海马/n(名词) 俱乐部/n(名词),93,30,3,1,2,0.084370314,0,0,1
驻马店,驻马店/ns(地名),290,6349,909,5083,3158,0.059652589,6.46707703778024,6.25263405913676,0
社保转移,社保/n(名词) 转移/v(动词),50,11,165,2,8,0.038421168,1.38629436111989,0.693147180559945,1
无忧无虑,无忧无虑/i(习语),185,7181,125,365,1594,0.26734015,4.95412978499921,3.85965332947968,1
小视频.安庆,小/a(形容词) 视频/n(名词) ./w(标点) 安庆/ns(地名),52,10,6,NULL,NULL,0.246621151,NULL,NULL,1
职称论文,职称/n(名词) 论文/n(名词),271,804,580,583,887,0.035849856,4.58322747554705,3.88625746260531,0
量刑,量刑/v(动词),184,34,205,NULL,3,0.083369671,NULL,NULL,1
第五代充值软件,第五代/n(名词) 充值/v(动词) 软件/n(名词),68,55,78,4,10,0.026389592,1.01140426470735,0,1
工行,工行/n(名词),1884,2390,1656,293,585,NULL,5.61166969468933,4.88082829704936,0
csgo,csgo/nx(其他),786,2042,2812,1862,1423,NULL,6.31968178168385,5.45378906739827,0
创世兵魂,创世/n(名词) 兵魂/n(名词),174,2096,230,241,198,0.10242664,4.68650668998692,3.39494767995408,0
路飞,路飞/n(名词),904,3582,1411,307,348,NULL,5.17368525683643,4.10243049379357,0
母婴交流群,母婴/n(名词) 交流/vn(其他) 群/Ng(其他),159,1412,331,1705,607,0.592487263,6.13306704873366,5.25222271250974,0
欠债,欠债/v(动词),446,296,103,79,67,NULL,4.04381397670287,2.60130986546275,1
网络贷款,网络/n(名词) 贷款/n(名词),50,161,103,67,146,0.017726416,3.94832606676521,3.30404814592639,1
足球推荐,足球/n(名词) 推荐/v(动词),3134,2266,2914,645,389,NULL,5.10642617022615,4.59841341652874,0
全天五分时时彩,全天/t(时间词) 五分/t(时间词) 时时/d(副词) 彩/Ng(其他),51,NULL,1,NULL,NULL,0.333498548,NULL,NULL,1
深圳单身美女帅哥,深圳/ns(地名) 单身/n(名词) 美女/n(名词) 帅哥/n(名词),147,7,205,4,1,0.115386497,1.33217904021012,0,1
小视频.安康,小/a(形容词) 视频/n(名词) ./w(标点) 安康/ns(地名),52,12,6,NULL,NULL,0.228446935,NULL,NULL,1
新鲜水果,新鲜/a(形容词) 水果/n(名词),184,524,124,99,325,0.149562888,4.69555921130225,3.91860318435119,0
风流,风流/a(形容词),57,16319,55,2952,1805,0.521161761,6.47483287532787,5.5468090799691,1
凯美瑞,凯美瑞/nz(其他专名),396,539,245,388,448,NULL,4.98546163916587,4.40200619430233,0
移动手机号码定位,移动/vn(其他) 手机/n(名词) 号码/n(名词) 定位/vn(其他),128,2,1,NULL,NULL,0.075466435,NULL,NULL,1
桑塔纳车友会,桑塔纳/nz(其他专名) 车友会/n(名词),93,93,5,43,22,0.07645344,3.63297640615462,3.08623765819418,1
实力,实力/n(名词),223,32159,298,4317,24767,0.424620215,7.24118793133495,6.55579799579098,1
国美商城,国美/n(名词) 商城/n(名词),65,66,5,2,5,0.037403718,1.38629436111989,0,1
时时彩后三,时时/d(副词) /n(名词) 彩后/n(名词) 三/m(数词),51,65,31,31,31,0.349587752,0,0,1
国防生,国防生/n(名词),181,596,166,31,61,0.236368835,3.92873649514407,2.68594532466979,0
策划部,策划部/n(名词),163,8384,17,537,229,0.245683021,6.13013672515315,5.03766093004541,1
北京pk,北京/ns(地名) pk/nx(其他),283,639,233,178,149,0.065056847,3.63179955843134,1.97761636643393,0
4s店汽车销售,4s店/n(名词) 汽车/n(名词) 销售/vn(其他),56,1,40,2,2,0.008849392,1.09861228866811,0.693147180559945,1
国漫,国漫/n(名词),336,635,1287,261,696,0.164567484,5.61764903391147,4.45925902365239,0
汽车香水饰品挂件,汽车/n(名词) 香水/n(名词) 饰品/n(名词) 挂件/n(名词),73,NULL,25,NULL,NULL,0.00355138,NULL,NULL,1
黑木耳,黑木耳/n(名词),314,514,81,184,130,0.07300136,4.81620328659297,3.95127867883905,0
大学生活,大学/n(名词) 生活/vn(其他),187,7005,230,438,2163,0.311021854,4.46487431548853,3.36915347079807,0
查人,查人/n(名词),266,338,99,12,32,0.214984244,2.27186851269656,0.693147180559945,1
年货批发,年货/n(名词) 批发/vn(其他),58,64,5,15,8,0.014925505,3.26256794555017,2.25385758960135,1
钱龙软件,钱龙/nr(其他) 软件/n(名词),52,5,11,3,4,0.021504846,1.88915916375402,0,1
优惠购物,优惠/vn(其他) 购物/vn(其他),218,3632,523,3084,1248,0.019832198,4.92700346461499,4.11039289438293,0
环境检测公司,环境/n(名词) 检测/vn(其他) 公司/n(名词),50,4,NULL,1,NULL,0.056499632,0.693147180559945,0,1
残疾数据,残疾/n(名词) 数据/n(名词),59,23,39,2,1,0.119660452,1.32966134885476,0.636514168294813,1
北京假结婚户口群,北京/ns(地名) 假结婚/n(名词) 户口/n(名词) 群/Ng(其他),91,NULL,20,NULL,NULL,0.145378732,NULL,NULL,1
穿衣打扮,穿衣/v(动词) 打扮/v(动词),210,639,233,122,328,0.25091517,3.90303003176657,3.52281706572524,0
网赚教程,网赚/n(名词) 教程/n(名词),280,78,417,7,55,0.007317829,2.14584175259475,0,1
电子游戏,电子游戏/n(名词),822,1193,403,235,471,NULL,4.6020209062244,3.90348498407768,0
男鞋,男鞋/n(名词),240,1357,675,342,601,0.024147789,5.48967378426619,4.47843740577228,0
攒机攻略,攒机/v(动词) 攻略/n(名词),68,68,1,1,1,0.015935691,0.693147180559945,0,1
斗鱼直播,斗鱼/n(名词) 直播/v(动词),224,1643,661,741,1462,0.056278606,5.53415831760674,3.94163762636242,0
盼望着,盼望/v(动词) 着/u(助词),112,188,NULL,7,72,0.634801983,2.14395220064387,0,1
标致508俱乐部,标致/n(名词) 508/m(数词) 俱乐部/n(名词),71,NULL,3,NULL,NULL,0.118441483,NULL,NULL,1
华夏银行,华夏/nz(其他专名) 银行/n(名词),333,301,21,23,33,0.025334152,3.56386127876986,2.89793259747347,0
猪,猪/n(名词),348,NULL,323,NULL,NULL,0.087617259,NULL,NULL,1
陆风俱乐部,陆风/n(名词) 俱乐部/n(名词),55,35,2,5,NULL,0.050315027,1.94591014905531,1.94591014905531,1
十五班,十五/m(数词) 班/n(名词),51,6185,20,489,223,0.739837423,5.68708407875879,4.67809643711463,1
渣打银行,渣打/nz(其他专名) 银行/n(名词),157,149,9,8,16,0.015670196,2.27396571641925,1.64341771979318,1
韩系,韩系/n(名词),603,197,275,115,96,NULL,4.57228238168319,3.59357914891727,0
刷会员,刷/v(动词) 会员/n(名词),92,801,204,211,584,0.065803031,4.62839085328159,3.94574422699617,1
锐志团购,锐志/nz(其他专名) 团购/n(名词),56,5,3,NULL,1,0.015191096,NULL,NULL,1
贵州,贵州/ns(地名),748,43391,1888,27904,16039,NULL,7.31196633573572,7.1594467877112,0
博思艾伦,博思/nr(其他) 艾伦/n(名词),132,NULL,153,NULL,NULL,0.081468921,NULL,NULL,1
优雅,优雅/a(形容词),257,11968,277,1571,3551,0.633035995,6.35768928801084,5.76220158381338,1
河南贷款,河南/ns(地名) 贷款/n(名词),73,39,213,79,47,0.009920089,3.47263321104909,2.77462682563218,1
活动部,活动/vn(其他) 部/n(名词),99,5050,12,313,115,0.446056819,5.7828773619984,4.68805871162699,1
淘宝票,淘宝/n(名词) 票/n(名词),55,2,NULL,NULL,NULL,0.031161579,NULL,NULL,1
语言,语言/n(名词),260,48187,398,2019,41317,0.052882852,6.41895925678826,5.60762818501258,1
金融贷款,金融/n(名词) 贷款/n(名词),444,1611,768,2540,1500,NULL,5.02629391565569,5.25162749484319,1
黑龙江时时彩计划,黑龙江/ns(地名) 时时/d(副词) 彩计划/n(名词),58,35,27,1,23,0.074543883,0,0,1
癫狂,癫狂/a(形容词),51,1434,3,201,183,0.375544841,4.90721170722017,3.4873783961952,1
昌河m70,昌河/ns(地名) m70/nx(其他),57,2,4,3,2,0.068929466,1.56071040904141,0.693147180559945,1
校园兼职,校园/n(名词) 兼职/vn(其他),155,1026,323,886,560,0.094677684,5.25147753903645,5.2194904982534,0
真人表演,真人/n(名词) 表演/vn(其他),113,101,25,19,21,0.086746017,3.22103253277618,1.32966134885476,1
360快三,360/m(数词) 快/a(形容词) 三/m(数词),128,7,6,NULL,NULL,0.383418833,NULL,NULL,1
古装,古装/n(名词),472,1627,803,519,1185,NULL,5.6282932131668,4.61087696369486,0
天天飞车,天天/nz(其他专名) 飞车/n(名词),1114,4542,1782,1507,1533,NULL,5.43275317774447,4.72987333897043,0
银行卡办理,银行卡/n(名词) 办理/v(动词),86,89,8,1,5,0.022766517,0.693147180559945,0,1
新股民高抛低吸,新/a(形容词) 股民/n(名词) 高/a(形容词) 抛/v(动词) 低吸/v(动词),112,3,141,1,NULL,0.065636254,0.693147180559945,0,1
糗百,糗百/n(名词),186,1097,334,335,247,0.164567484,5.54586615334565,4.90269043682088,0
长安车友会,长安/n(名词) 车友会/n(名词),191,342,56,190,130,0.096762036,4.64043728353626,4.13230146668344,0
飞翔,飞翔/v(动词),100,44596,84,4846,4240,0.118769888,6.38565484538929,5.35364370456638,1
福利团快三,福利/n(名词) 团/n(名词) 快/a(形容词) 三/m(数词),75,NULL,6,NULL,NULL,0.329222326,NULL,NULL,1
妖股期货,妖股/n(名词) 期货/n(名词),1546,13,1898,25,3,NULL,2.79457626580698,3.19891652872068,0
轰炸机,轰炸机/n(名词),56,681,76,190,166,0.049917513,5.29027709593135,4.02534122510877,1
开开心心每一天,开开心心/z(其他) 每/r(代词) 一/m(数词) 天/q(量词),240,5062,189,298,2345,0.760019308,2.86821198882394,1.09861228866811,1
原创音乐,原创/n(名词) 音乐/n(名词),202,1195,480,956,887,0.015552627,5.45749755018258,5.08927103050684,0
车贷房贷,车贷/n(名词) 房贷/n(名词),262,435,41,118,159,0.005867059,4.33004554368864,3.90747310958536,0
热门板块,热门/a(形容词) 板块/n(名词),121,21,110,6,36,0.132260521,2.26860528563497,1.38629436111989,1
玛瑙,玛瑙/n(名词),187,933,571,715,1047,0.071068989,5.07968399650615,4.21694268626551,0
a4l交流群,a4l/nx(其他) 交流/vn(其他) 群/Ng(其他),55,10,3,1,1,0.38048141,0,0,1
筹码私募,筹码/n(名词) 私募/a(形容词),51,1,57,2,3,0.017049843,1.32966134885476,1.32966134885476,1
产检,产检/v(动词),1567,439,1726,30,349,NULL,3.56672099803242,2.47884920973186,0
国际物流,国际/n(名词) 物流/n(名词),228,2513,959,1411,1034,0.046662633,5.16009939046977,4.36833583226755,0
